,deep_features,hashtag,name,pic
401,[0.         0.00754345 0.         ... 0.24162844 0.15464804 0.        ],architecture,445b2bc1-4f5b-4bfa-8aa4-0d275c1923bb.jpg,"tf.Tensor(
[[[ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  ...
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]]

 [[ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  ...
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]]

 [[ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  ...
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]
  [ 0.6627451   0.6627451   0.6627451 ]]

 ...

 [[-0.04313725  0.02745102  0.082353  ]
  [-0.07843137 -0.00784311  0.04705887]
  [-0.2960784  -0.22549018 -0.17058823]
  ...
  [-0.5352942  -0.582353   -0.50392157]
  [-0.53333336 -0.5803922  -0.50196075]
  [-0.53333336 -0.5803922  -0.50196075]]

 [[-0.00588234  0.06470594  0.1196079 ]
  [-0.10980392 -0.03921568  0.0156863 ]
  [-0.0862745  -0.01568626  0.03921574]
  ...
  [-0.5470588  -0.59411764 -0.5156863 ]
  [-0.56078434 -0.60784316 -0.5294118 ]
  [-0.56078434 -0.60784316 -0.5294118 ]]

 [[-0.14313725 -0.072549   -0.01764703]
  [ 0.04117651  0.11176476  0.16666672]
  [-0.11764704 -0.04705879  0.00784317]
  ...
  [-0.5568628  -0.6039216  -0.5254902 ]
  [-0.56078434 -0.60784316 -0.5294118 ]
  [-0.56078434 -0.60784316 -0.5294118 ]]], shape=(160, 160, 3), dtype=float32)"
402,[0.4103502  0.         0.         ... 0.47865823 0.         0.        ],animals,74ad5e5a-e8d2-4951-971e-d0d726c299d9.jpg,"tf.Tensor(
[[[-0.96862745 -0.9607843  -0.92156863]
  [-0.9764706  -0.96862745 -0.92941177]
  [-0.96862745 -0.9607843  -0.92156863]
  ...
  [-0.19019607 -0.05490196 -0.27058822]
  [-0.29215685 -0.14509803 -0.32745096]
  [-0.45098037 -0.29019606 -0.45098037]]

 [[-0.97843134 -0.9705882  -0.93529415]
  [-0.9843137  -0.9764706  -0.9411765 ]
  [-0.9470588  -0.93921566 -0.9039216 ]
  ...
  [-0.3215686  -0.1372549  -0.34117645]
  [-0.39607844 -0.20196077 -0.38823527]
  [-0.49019605 -0.2980392  -0.46862745]]

 [[-0.9764706  -0.96862745 -0.94509804]
  [-0.982353   -0.97450984 -0.9509804 ]
  [-0.9666667  -0.95882356 -0.93529415]
  ...
  [-0.5764706  -0.38039213 -0.54901963]
  [-0.46470588 -0.27647057 -0.43921566]
  [-0.37647057 -0.18823528 -0.3490196 ]]

 ...

 [[ 0.60784316  0.38431376 -0.03921565]
  [ 0.42156866  0.23725495 -0.22156861]
  [ 0.24117652  0.10784319 -0.3705882 ]
  ...
  [-0.14313725  0.12352946 -0.61372554]
  [-0.19215685  0.05294122 -0.68039215]
  [ 0.17254907  0.35686278 -0.30784312]]

 [[ 0.15882356 -0.04509801 -0.47254902]
  [ 0.35882357  0.19215691 -0.29019606]
  [ 0.10588241 -0.01176469 -0.5156863 ]
  ...
  [-0.16470587  0.06078435 -0.6647059 ]
  [-0.13333333  0.11568631 -0.627451  ]
  [-0.09215684  0.12352945 -0.5980392 ]]

 [[ 0.88235295  0.7254902   0.28235298]
  [ 0.03333338 -0.08627449 -0.58431375]
  [ 0.21372554  0.1431373  -0.39411765]
  ...
  [-0.09999999  0.05882357 -0.59607846]
  [-0.13137254  0.07647063 -0.6450981 ]
  [-0.07058823  0.12941182 -0.57843137]]], shape=(160, 160, 3), dtype=float32)"
403,[0.0462647  0.         0.0777885  ... 0.         0.         0.16055061],wedding,e4ef97b2-0676-44ff-965a-30c616c4e5c0.jpg,"tf.Tensor(
[[[0.63529414 0.54901963 0.59607846]
  [0.63529414 0.54901963 0.59607846]
  [0.6392157  0.5529412  0.6       ]
  ...
  [0.5568628  0.6117647  0.65882355]
  [0.7745098  0.83137256 0.87254906]
  [0.8215686  0.8803922  0.91568625]]

 [[0.627451   0.5411765  0.5882353 ]
  [0.627451   0.5411765  0.5882353 ]
  [0.627451   0.5411765  0.5882353 ]
  ...
  [0.89411765 0.9529412  0.9705882 ]
  [0.84901965 0.9039216  0.95490193]
  [0.8843137  0.93529415 0.99803925]]

 [[0.59019613 0.5039216  0.55098045]
  [0.59803927 0.51176476 0.5588236 ]
  [0.6058824  0.5196079  0.5666667 ]
  ...
  [0.7411765  0.8039216  0.82549024]
  [0.5862745  0.64117646 0.70392156]
  [0.73921573 0.79019606 0.87647057]]

 ...

 [[0.9529412  0.9529412  0.96862745]
  [0.9529412  0.9529412  0.96862745]
  [0.9529412  0.9529412  0.96862745]
  ...
  [0.9372549  0.94509804 0.9764706 ]
  [0.92941177 0.9372549  0.96862745]
  [0.9137255  0.92156863 0.9529412 ]]

 [[0.94509804 0.94509804 0.9607843 ]
  [0.94509804 0.94509804 0.9607843 ]
  [0.94509804 0.94509804 0.9607843 ]
  ...
  [0.90588236 0.9137255  0.94509804]
  [0.9137255  0.92156863 0.9529412 ]
  [0.9137255  0.92156863 0.9529412 ]]

 [[0.94509804 0.94509804 0.9607843 ]
  [0.94509804 0.94509804 0.9607843 ]
  [0.94509804 0.94509804 0.9607843 ]
  ...
  [0.9098039  0.91764706 0.9490196 ]
  [0.9137255  0.92156863 0.9529412 ]
  [0.9137255  0.92156863 0.9529412 ]]], shape=(160, 160, 3), dtype=float32)"
404,[0.19829912 0.66888076 0.01869782 ... 0.8741836  0.02582289 0.3987036 ],architecture,740163e1-e66a-42bd-bf22-eb229c1a5854.jpg,"tf.Tensor(
[[[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 ...

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]], shape=(160, 160, 3), dtype=float32)"
405,[0.7569299  0.         0.         ... 0.02468393 0.01027319 0.        ],food,bb8a20eb-ffcf-4ec1-bb88-f5203298470f.jpg,"tf.Tensor(
[[[ 9.80392694e-02 -1.76470578e-01 -3.49019587e-01]
  [ 9.41177011e-02 -1.84313715e-01 -3.56862724e-01]
  [ 1.00000054e-01 -1.86274499e-01 -3.56862724e-01]
  ...
  [ 2.27451026e-01 -1.17647052e-02 -3.37254882e-01]
  [ 2.50980437e-01  2.98023224e-08 -3.21568608e-01]
  [ 2.50980437e-01 -7.84313679e-03 -3.29411745e-01]]

 [[ 8.23529959e-02 -1.68627441e-01 -3.49019587e-01]
  [ 8.62745643e-02 -1.82352930e-01 -3.56862724e-01]
  [ 7.64706433e-02 -2.03921556e-01 -3.76470566e-01]
  ...
  [ 2.27451026e-01 -1.17647052e-02 -3.37254882e-01]
  [ 2.62745142e-01  1.17647648e-02 -3.09803903e-01]
  [ 2.58823574e-01  2.98023224e-08 -3.21568608e-01]]

 [[ 7.05882907e-02 -1.64705873e-01 -3.52941155e-01]
  [ 5.29412329e-02 -1.94117635e-01 -3.76470566e-01]
  [ 8.23529959e-02 -1.86274499e-01 -3.60784292e-01]
  ...
  [ 2.35294163e-01 -3.92153859e-03 -3.29411745e-01]
  [ 2.50980437e-01  2.98023224e-08 -3.21568608e-01]
  [ 2.62745142e-01  3.92159820e-03 -3.17647040e-01]]

 ...

 [[-2.25490183e-01 -2.72549003e-01 -2.15686262e-01]
  [-1.54901952e-01 -2.09803909e-01 -1.19607836e-01]
  [-1.66666657e-01 -2.23529398e-01 -1.05882347e-01]
  ...
  [ 7.56862760e-01  8.66666675e-01  9.68627453e-01]
  [ 7.86274552e-01  8.88235331e-01  9.94117618e-01]
  [ 7.66666651e-01  8.17647099e-01  9.43137288e-01]]

 [[-1.54901952e-01 -2.33333319e-01 -1.70588225e-01]
  [-1.62745088e-01 -2.41176456e-01 -1.66666657e-01]
  [-2.47058809e-01 -3.33333313e-01 -2.15686262e-01]
  ...
  [ 7.56862760e-01  8.66666675e-01  9.68627453e-01]
  [ 7.70588279e-01  8.72549057e-01  9.78431344e-01]
  [ 7.74509788e-01  8.25490236e-01  9.50980425e-01]]

 [[-2.68627435e-01 -3.54901940e-01 -2.92156845e-01]
  [-2.47058809e-01 -3.33333313e-01 -2.74509788e-01]
  [-2.86274493e-01 -3.72548997e-01 -3.17647040e-01]
  ...
  [ 7.49019623e-01  8.58823538e-01  9.60784316e-01]
  [ 7.86274552e-01  8.88235331e-01  9.94117618e-01]
  [ 8.15686285e-01  8.66666675e-01  9.74509835e-01]]], shape=(160, 160, 3), dtype=float32)"
406,[0.463359   0.         0.9440588  ... 0.         0.         0.07768093],travel,fd61ed55-8925-4ae6-8e94-9bd7f8283e17.jpg,"tf.Tensor(
[[[ 0.4411765   0.48823532  0.39411768]
  [ 0.4529412   0.5         0.4058824 ]
  [ 0.454902    0.5019608   0.40784317]
  ...
  [ 0.3686275   0.36078435  0.32156867]
  [ 0.35098043  0.3431373   0.3039216 ]
  [ 0.3411765   0.33333337  0.2941177 ]]

 [[ 0.45882356  0.5058824   0.41176474]
  [ 0.47058827  0.5176471   0.42352945]
  [ 0.47254905  0.5196079   0.42549023]
  ...
  [ 0.33529416  0.32745102  0.28823534]
  [ 0.32156867  0.31372553  0.27450985]
  [ 0.31176475  0.3039216   0.26470593]]

 [[ 0.4666667   0.5137255   0.41960788]
  [ 0.4803922   0.52745104  0.43333337]
  [ 0.4803922   0.52745104  0.43333337]
  ...
  [ 0.3039216   0.29607847  0.2568628 ]
  [ 0.2921569   0.28431377  0.24509808]
  [ 0.28235298  0.27450985  0.23529416]]

 ...

 [[-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  ...
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]]

 [[-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  ...
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]]

 [[-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  ...
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]
  [-1.         -1.         -0.9843137 ]]], shape=(160, 160, 3), dtype=float32)"
407,[0.22372761 0.02280321 0.         ... 0.12590258 0.4128862  0.01759464],food,7db848a0-e1f7-4d1d-a375-17445753fbc9.jpg,"tf.Tensor(
[[[ 0.85882354  0.79607844  0.5137255 ]
  [ 0.85882354  0.79607844  0.5137255 ]
  [ 0.85882354  0.79607844  0.5137255 ]
  ...
  [ 0.80588233  0.6215687   0.37058827]
  [ 0.7411765   0.56078434  0.29019612]
  [ 0.7882353   0.6         0.31372553]]

 [[ 0.85882354  0.7921569   0.52156866]
  [ 0.85882354  0.7921569   0.52156866]
  [ 0.85882354  0.7921569   0.52156866]
  ...
  [-0.4490196  -0.8039216  -0.9098039 ]
  [-0.01960781 -0.41960785 -0.5901961 ]
  [-0.12156859 -0.527451   -0.7313726 ]]

 [[ 0.8509804   0.78039217  0.5294118 ]
  [ 0.85882354  0.7882353   0.5372549 ]
  [ 0.8627451   0.7921569   0.5411765 ]
  ...
  [ 0.3294118  -0.02549018 -0.19411764]
  [ 0.1431373  -0.18431371 -0.39215684]
  [ 0.17254905 -0.09019606 -0.27843136]]

 ...

 [[-0.8411765  -0.92156863 -0.9313725 ]
  [-0.82549024 -0.8647059  -0.9313725 ]
  [-0.8117647  -0.84901965 -0.9       ]
  ...
  [-0.6392157  -0.7117647  -0.7882353 ]
  [-0.67058825 -0.7254902  -0.8392157 ]
  [-0.654902   -0.6509804  -0.8156863 ]]

 [[-0.82549024 -0.93529415 -0.93921566]
  [-0.8019608  -0.87254906 -0.927451  ]
  [-0.8156863  -0.88823533 -0.9254902 ]
  ...
  [-0.7352941  -0.8019608  -0.91176474]
  [-0.6627451  -0.70980394 -0.85882354]
  [-0.6254902  -0.6215687  -0.78627455]]

 [[-0.48431373 -0.55490196 -0.5470588 ]
  [-0.3509804  -0.37843138 -0.40980393]
  [-0.5509804  -0.5764706  -0.6019608 ]
  ...
  [-0.7156863  -0.7784314  -0.91568625]
  [-0.6647059  -0.7078432  -0.8803922 ]
  [-0.7490196  -0.74509805 -0.9098039 ]]], shape=(160, 160, 3), dtype=float32)"
408,[0.3851463  0.04356596 0.         ... 0.15063311 0.         0.33617315],animals,8203a8f2-fcdb-436d-bbb7-8695d56558dd.jpg,"tf.Tensor(
[[[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 ...

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]

 [[-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]
  ...
  [-1. -1. -1.]
  [-1. -1. -1.]
  [-1. -1. -1.]]], shape=(160, 160, 3), dtype=float32)"
409,[1.1700208  0.08872852 0.         ... 0.06881285 1.7296774  0.07220812],food,988944df-6f28-4cb3-9b78-a6c28310e9f7.jpg,"tf.Tensor(
[[[ 0.19215691  0.19215691  0.19215691]
  [ 0.19019613  0.19019613  0.19019613]
  [ 0.26078436  0.26078436  0.26078436]
  ...
  [ 0.07450986  0.07450986  0.09019613]
  [ 0.16078436  0.16078436  0.17647064]
  [ 0.04901965  0.04901965  0.06470592]]

 [[ 0.13333338  0.13333338  0.14901966]
  [ 0.16274515  0.16274515  0.17843142]
  [ 0.17254907  0.17254907  0.18823534]
  ...
  [ 0.11764711  0.11764711  0.13333338]
  [ 0.15490201  0.15490201  0.17058828]
  [ 0.12745103  0.12745103  0.1431373 ]]

 [[ 0.27647063  0.2686275   0.30784318]
  [ 0.2941177   0.28627455  0.32549024]
  [ 0.23921573  0.2313726   0.27058828]
  ...
  [ 0.14901966  0.14901966  0.16470593]
  [ 0.06078437  0.06078437  0.07647064]
  [ 0.10392162  0.10392162  0.1196079 ]]

 ...

 [[-0.1745098  -0.1745098  -0.19019607]
  [-0.31372547 -0.31372547 -0.32941175]
  [-0.24117646 -0.24117646 -0.25686273]
  ...
  [ 0.16666672  0.1431373   0.10392162]
  [-0.04313722 -0.06666663 -0.10588232]
  [-0.00784311 -0.03137252 -0.0705882 ]]

 [[-0.04509802 -0.05294116 -0.08431371]
  [-0.1372549  -0.14509803 -0.17647058]
  [ 0.11764711  0.10980397  0.07843141]
  ...
  [-0.02941173 -0.05294114 -0.09215683]
  [ 0.10392161  0.0803922   0.0411765 ]
  [ 0.04313731  0.0196079  -0.01960783]]

 [[ 0.11176476  0.09607849  0.06078435]
  [ 0.07647063  0.06078435  0.02549024]
  [-0.08627449 -0.10196078 -0.1372549 ]
  ...
  [-0.1588235  -0.18235292 -0.2215686 ]
  [-0.00392154 -0.02745095 -0.06666663]
  [-0.14509803 -0.16862744 -0.20784312]]], shape=(160, 160, 3), dtype=float32)"
410,[0.         0.16987513 0.05093382 ... 0.         0.         0.        ],babies,9d59b5d6-7bbf-4752-8650-9a0ba22ddf20.jpg,"tf.Tensor(
[[[-0.68235296 -0.46274507 -0.65882355]
  [-0.6960784  -0.44901958 -0.65686274]
  [-0.672549   -0.3980392  -0.61372554]
  ...
  [-0.42745095 -0.18039215 -0.38823527]
  [-0.66078436 -0.39411762 -0.6058824 ]
  [-0.67058825 -0.38823527 -0.60784316]]

 [[-0.6529412  -0.43921566 -0.61372554]
  [-0.7647059  -0.53333336 -0.7137255 ]
  [-0.8019608  -0.5352942  -0.72745097]
  ...
  [-0.61960787 -0.3607843  -0.5529412 ]
  [-0.6627451  -0.3960784  -0.5921569 ]
  [-0.72352946 -0.44901958 -0.6490196 ]]

 [[-0.31372547 -0.16862744 -0.2862745 ]
  [-0.672549   -0.5        -0.6294118 ]
  [-0.84901965 -0.6529412  -0.79019606]
  ...
  [-0.61372554 -0.3333333  -0.5235294 ]
  [-0.6529412  -0.3843137  -0.57254905]
  [-0.6921569  -0.42549017 -0.61372554]]

 ...

 [[ 0.70392156  0.20980397  0.12745103]
  [ 0.6490196   0.15490201  0.0568628 ]
  [ 0.4529412   0.03725496 -0.05882353]
  ...
  [-0.82941175 -0.7980392  -0.78627455]
  [ 0.0450981   0.08039221  0.07450986]
  [-0.61764705 -0.57843137 -0.59411764]]

 [[ 0.8215686   0.3058824   0.24901965]
  [ 0.74705887  0.2568628   0.16078436]
  [ 0.68039215  0.24117652  0.12352946]
  ...
  [-0.25098038 -0.21960783 -0.2235294 ]
  [-0.27058822 -0.23137254 -0.25686273]
  [ 0.04313728  0.08627455  0.05098043]]

 [[ 0.88235295  0.41372553  0.36078435]
  [ 0.8019608   0.3411765   0.2313726 ]
  [ 0.7705883   0.29019612  0.16078436]
  ...
  [-0.21372548 -0.16078429 -0.18235292]
  [-0.20784312 -0.18039215 -0.2117647 ]
  [-0.07647058 -0.07647058 -0.1117647 ]]], shape=(160, 160, 3), dtype=float32)"
411,"[9.041018e-01 0.000000e+00 0.000000e+00 ... 0.000000e+00 6.479454e-04
 0.000000e+00]",babies,c81c141d-1944-41fe-9578-d999ae668487.jpg,"tf.Tensor(
[[[-0.14117646 -0.18823528 -0.22745097]
  [-0.14117646 -0.18823528 -0.22745097]
  [-0.14509803 -0.19215685 -0.23137254]
  ...
  [ 0.10392162 -0.02156863 -0.14705881]
  [ 0.1196079  -0.00588235 -0.13137254]
  [ 0.13529417  0.00980398 -0.11568627]]

 [[-0.1490196  -0.18823528 -0.21960783]
  [-0.1490196  -0.18823528 -0.21960783]
  [-0.13921568 -0.17843136 -0.20980391]
  ...
  [ 0.11372554 -0.01176471 -0.1372549 ]
  [ 0.12941182  0.00392161 -0.12156862]
  [ 0.16470593  0.03921574 -0.0862745 ]]

 [[-0.14117646 -0.20392156 -0.26274508]
  [-0.12745097 -0.19019607 -0.2490196 ]
  [-0.1117647  -0.1745098  -0.23333332]
  ...
  [ 0.13333338  0.0078432  -0.11764705]
  [ 0.1686275   0.04313731 -0.08235294]
  [ 0.17647064  0.05098045 -0.0745098 ]]

 ...

 [[ 0.8901961   0.37254906  0.20000005]
  [ 0.9019608   0.38431376  0.21176475]
  [ 0.8980392   0.3803922   0.20784318]
  ...
  [-0.26274508 -0.3470588  -0.627451  ]
  [-0.25294116 -0.35686272 -0.6313726 ]
  [-0.2588235  -0.36862743 -0.6431373 ]]

 [[ 0.90588236  0.38823533  0.20000005]
  [ 0.8862745   0.3686275   0.1803922 ]
  [ 0.8862745   0.3686275   0.1803922 ]
  ...
  [-0.25490195 -0.3215686  -0.6098039 ]
  [-0.23333332 -0.31764704 -0.59803927]
  [-0.22549018 -0.32745096 -0.6019608 ]]

 [[ 0.90588236  0.38823533  0.19215691]
  [ 0.8862745   0.3686275   0.17254907]
  [ 0.87647057  0.35882357  0.16274515]
  ...
  [-0.26666665 -0.3235294  -0.6156863 ]
  [-0.2960784  -0.36666664 -0.6529412 ]
  [-0.22745097 -0.30588233 -0.5882353 ]]], shape=(160, 160, 3), dtype=float32)"
412,[0.         0.5029232  0.03069439 ... 1.0913702  0.04793411 1.155834  ],travel,a1fd2cb7-1057-453f-95be-347df7d8ddca.jpg,"tf.Tensor(
[[[ 0.845098    0.72745097  0.3901961 ]
  [ 0.845098    0.7352941   0.39411768]
  [ 0.8392157   0.74509805  0.39607847]
  ...
  [ 0.7372549   0.6666667   0.36078435]
  [ 0.74509805  0.6745098   0.3686275 ]
  [ 0.7372549   0.6666667   0.36078435]]

 [[ 0.8352941   0.7176471   0.3803922 ]
  [ 0.85294116  0.74313724  0.40196082]
  [ 0.8392157   0.74509805  0.39607847]
  ...
  [ 0.7176471   0.64705884  0.3411765 ]
  [ 0.7156863   0.6450981   0.33921573]
  [ 0.7078432   0.63725495  0.3313726 ]]

 [[ 0.8627451   0.74509805  0.40784317]
  [ 0.8627451   0.7529412   0.41176474]
  [ 0.8333334   0.73921573  0.3901961 ]
  ...
  [ 0.72352946  0.6529412   0.34705886]
  [ 0.7156863   0.6450981   0.33921573]
  [ 0.70000005  0.6294118   0.32352945]]

 ...

 [[-0.54901963 -0.9411765  -0.9764706 ]
  [-0.5647059  -0.9607843  -0.9843137 ]
  [-0.50392157 -0.8607843  -0.9019608 ]
  ...
  [-0.14117645 -0.34705883 -0.6980392 ]
  [-0.24509802 -0.41176468 -0.8666667 ]
  [ 0.05294122 -0.11568625 -0.4862745 ]]

 [[-0.5803922  -0.9862745  -1.        ]
  [-0.59803927 -0.9705882  -0.9764706 ]
  [-0.59411764 -0.9411765  -0.95882356]
  ...
  [-0.0333333  -0.24313724 -0.64117646]
  [ 0.23333336  0.08431377 -0.4490196 ]
  [ 0.3294118   0.19411768 -0.2588235 ]]

 [[-0.5156863  -0.9431373  -0.9627451 ]
  [-0.6294118  -0.99215686 -0.9862745 ]
  [-0.6686275  -0.99215686 -0.99215686]
  ...
  [ 0.08823532 -0.11568624 -0.5352941 ]
  [ 0.1568628   0.0137255  -0.50980395]
  [-0.21568626 -0.33725488 -0.77254903]]], shape=(160, 160, 3), dtype=float32)"
413,"[0.0000000e+00 1.9597763e-01 0.0000000e+00 ... 2.2620697e-01 9.9548337e-04
 2.3756053e+00]",babies,f69c9e0a-37bb-416c-8d4e-5837a23c4562.jpg,"tf.Tensor(
[[[-0.7490196  -0.7882353  -0.81960785]
  [-0.7490196  -0.7882353  -0.81960785]
  [-0.7529412  -0.7921569  -0.8235294 ]
  ...
  [-0.07843137 -0.18823528 -0.2588235 ]
  [-0.08039215 -0.19019607 -0.2607843 ]
  [-0.11372548 -0.2235294  -0.29411763]]

 [[-0.7411765  -0.7921569  -0.81960785]
  [-0.7411765  -0.7921569  -0.81960785]
  [-0.7254902  -0.7764706  -0.8039216 ]
  ...
  [-0.11960784 -0.22941175 -0.29999998]
  [-0.11372548 -0.2235294  -0.29411763]
  [-0.19999999 -0.3098039  -0.38039213]]

 [[-0.7313726  -0.8019608  -0.8215686 ]
  [-0.69803923 -0.76862746 -0.7882353 ]
  [-0.6862745  -0.75686276 -0.7764706 ]
  ...
  [-0.18823528 -0.2980392  -0.36862743]
  [-0.25098038 -0.3607843  -0.43137252]
  [-0.30784312 -0.41764703 -0.4882353 ]]

 ...

 [[ 0.5529412   0.5529412   0.5686275 ]
  [ 0.6039216   0.6039216   0.6039216 ]
  [ 0.6529412   0.6529412   0.63725495]
  ...
  [ 0.65686274  0.6490196   0.61764705]
  [ 0.6509804   0.6431373   0.6117647 ]
  [ 0.6254902   0.61764705  0.5862745 ]]

 [[ 0.57450986  0.57450986  0.59019613]
  [ 0.59019613  0.59019613  0.59019613]
  [ 0.6156863   0.6156863   0.6       ]
  ...
  [ 0.6509804   0.6431373   0.60784316]
  [ 0.654902    0.64705884  0.6117647 ]
  [ 0.6627451   0.654902    0.61960787]]

 [[ 0.6039216   0.6039216   0.61960787]
  [ 0.56078434  0.56078434  0.56078434]
  [ 0.5686275   0.5686275   0.5529412 ]
  ...
  [ 0.61960787  0.6117647   0.57254905]
  [ 0.654902    0.64705884  0.60784316]
  [ 0.6627451   0.654902    0.6156863 ]]], shape=(160, 160, 3), dtype=float32)"
414,[0.8594764  0.40642238 0.         ... 0.32783887 0.0133844  0.        ],architecture,593dd57b-24e8-49ed-8254-b24c1d463ff5.jpg,"tf.Tensor(
[[[ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  ...
  [ 0.8862745   0.9137255   0.94509804]
  [ 0.8607843   0.8843137   0.9313725 ]
  [ 0.8647059   0.88823533  0.9431373 ]]

 [[ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  ...
  [ 0.85490197  0.88235295  0.9137255 ]
  [ 0.8411765   0.8647059   0.91176474]
  [ 0.845098    0.8686274   0.9235294 ]]

 [[ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  ...
  [ 0.84313726  0.87058824  0.9019608 ]
  [ 0.8352941   0.85882354  0.90588236]
  [ 0.8352941   0.85882354  0.9137255 ]]

 ...

 [[ 0.70392156  0.7352941   0.5470588 ]
  [-0.25294116 -0.22941175 -0.3764706 ]
  [ 0.81960785  0.8352941   0.7294118 ]
  ...
  [ 0.20588239  0.27254903  0.05686279]
  [ 0.22156864  0.2529412   0.13725492]
  [ 0.1901961   0.20980394  0.08823532]]

 [[ 0.21764708  0.22549021  0.09607846]
  [ 0.47647062  0.4803922   0.3784314 ]
  [ 0.9666667   0.9627451   0.9137255 ]
  ...
  [-0.7176471  -0.6529412  -0.8392157 ]
  [-0.8509804  -0.827451   -0.9019608 ]
  [-0.00392154  0.01176473 -0.07843134]]

 [[ 0.89411765  0.89411765  0.7607843 ]
  [ 0.96862745  0.9627451   0.8647059 ]
  [ 0.6392157   0.6254902   0.5764706 ]
  ...
  [-0.072549   -0.01372547 -0.15882352]
  [-0.11372547 -0.09019606 -0.17647056]
  [ 0.0882353   0.10392158 -0.00588234]]], shape=(160, 160, 3), dtype=float32)"
